1,1,0.0001,904.2738037109375,22.769643783569336
1,2,0.0001,879.3756713867188,22.640644073486328
1,3,0.0001,1029.857666015625,25.26771354675293
1,4,0.0001,825.0404663085938,22.33661651611328
1,5,0.0001,948.0288696289062,24.091815948486328
1,6,0.0001,876.1224975585938,22.942752838134766
1,7,0.0001,917.488037109375,23.396379470825195
1,8,0.0001,872.9146118164062,23.26654052734375
1,9,0.0001,895.122802734375,23.194721221923828
1,10,0.0001,983.3392944335938,24.82435417175293
1,11,0.0001,898.2427368164062,23.22984504699707
1,12,0.0001,954.8274536132812,24.23873519897461
1,13,0.0001,900.6060180664062,23.340063095092773
1,14,0.0001,917.9369506835938,23.583402633666992
1,15,0.0001,900.1348876953125,23.129623413085938
1,16,0.0001,886.4602661132812,23.27132797241211
1,17,0.0001,959.466064453125,23.913028717041016
1,18,0.0001,1003.9571533203125,24.778804779052734
1,19,0.0001,931.163330078125,23.496850967407227
1,20,0.0001,928.4531860351562,23.993677139282227
1,21,0.0001,892.0860595703125,23.514583587646484
1,22,0.0001,933.361083984375,23.623281478881836
1,23,0.0001,982.9830932617188,24.92967414855957
1,24,0.0001,839.1605834960938,22.17693328857422
1,25,0.0001,953.3599853515625,24.29988670349121
1,26,0.0001,866.085693359375,22.6125431060791
1,27,0.0001,866.4811401367188,22.362394332885742
1,28,0.0001,886.4783935546875,22.762514114379883
1,29,0.0001,778.0538330078125,20.93793487548828
1,30,0.0001,886.0592041015625,22.98280906677246
1,31,0.0001,836.088623046875,22.254161834716797
1,32,0.0001,805.3950805664062,21.491003036499023
1,33,0.0001,832.6055908203125,22.128559112548828
1,34,0.0001,904.5140991210938,23.172199249267578
1,35,0.0001,865.546875,22.589691162109375
1,36,0.0001,870.4429321289062,22.596473693847656
1,37,0.0001,859.4342041015625,22.75894546508789
1,38,0.0001,803.0382080078125,21.19377326965332
1,39,0.0001,871.4362182617188,22.557191848754883
1,40,0.0001,842.3707885742188,22.252199172973633
1,41,0.0001,895.973876953125,22.749643325805664
1,42,0.0001,862.97412109375,22.315176010131836
1,43,0.0001,825.4066772460938,21.592275619506836
1,44,0.0001,843.7510986328125,21.95671844482422
1,45,0.0001,880.33154296875,22.43044662475586
1,46,0.0001,876.458740234375,22.36935043334961
1,47,0.0001,820.7757568359375,21.414569854736328
